fips,state_name,county_name,month,haz_days
49053,Utah,Washington,8,0.2
49049,Utah,Utah,12,0.2
46127,South Dakota,Union,7,0.2
56013,Wyoming,Fremont,4,0.2
38025,North Dakota,Dunn,6,0.2
49035,Utah,Salt Lake,4,0.2
34041,New Jersey,Warren,2,0.2
27075,Minnesota,Lake,6,0.2
17117,Illinois,Macoupin,6,0.2
36005,New York,Bronx,9,0.2
28059,Mississippi,Jackson,8,0.2
49057,Utah,Weber,4,0.2
29510,Missouri,St Louis City,9,0.2
42043,Pennsylvania,Dauphin,4,0.2
51013,Virginia,Arlington,4,0.2
08001,Colorado,Adams,3,0.2
37021,North Carolina,Buncombe,6,0.2
45019,South Carolina,Charleston,5,0.2
06083,California,Santa Barbara,4,0.2
48139,Texas,Ellis,6,0.2
25015,Massachusetts,Hampshire,7,0.2
25015,Massachusetts,Hampshire,6,0.2
37173,North Carolina,Swain,2,0.2
54061,West Virginia,Monongalia,6,0.2
10003,Delaware,New Castle,8,0.2
21019,Kentucky,Boyd,4,0.2
56037,Wyoming,Sweetwater,9,0.2
53053,Washington,Pierce,11,0.2
24510,Maryland,Baltimore City,8,0.2
19163,Iowa,Scott,8,0.2
08031,Colorado,Denver,9,0.2
56033,Wyoming,Sheridan,5,0.2
37159,North Carolina,Rowan,8,0.2
06061,California,Placer,4,0.2
49045,Utah,Tooele,12,0.2
18097,Indiana,Marion,8,0.2
35045,New Mexico,San Juan,4,0.2
13121,Georgia,Fulton,11,0.2
01073,Alabama,Jefferson,12,0.2
38015,North Dakota,Burleigh,5,0.2
42027,Pennsylvania,Centre,6,0.2
45091,South Carolina,York,4,0.2
22047,Louisiana,Iberville,4,0.2
38105,North Dakota,Williams,2,0.2
39113,Ohio,Montgomery,7,0.2
22033,Louisiana,East Baton Rouge,12,0.2
55009,Wisconsin,Brown,4,0.2
18003,Indiana,Allen,4,0.2
18043,Indiana,Floyd,4,0.2
39081,Ohio,Jefferson,7,0.2
39151,Ohio,Stark,8,0.2
37183,North Carolina,Wake,8,0.2
56021,Wyoming,Laramie,8,0.2
13051,Georgia,Chatham,3,0.2
13121,Georgia,Fulton,10,0.2
12031,Florida,Duval,5,0.2
29137,Missouri,Monroe,5,0.2
42049,Pennsylvania,Erie,7,0.2
45079,South Carolina,Richland,4,0.2
42027,Pennsylvania,Centre,5,0.2
48355,Texas,Nueces,8,0.2
48361,Texas,Orange,9,0.2
19045,Iowa,Clinton,7,0.2
42101,Pennsylvania,Philadelphia,12,0.2
23003,Maine,Aroostook,6,0.2
42069,Pennsylvania,Lackawanna,6,0.2
54061,West Virginia,Monongalia,5,0.2
25009,Massachusetts,Essex,6,0.2
09009,Connecticut,New Haven,2,0.2
40143,Oklahoma,Tulsa,6,0.2
38007,North Dakota,Billings,7,0.2
42013,Pennsylvania,Blair,5,0.2
33013,New Hampshire,Merrimack,5,0.2
18127,Indiana,Porter,9,0.2
18163,Indiana,Vanderburgh,9,0.2
51013,Virginia,Arlington,8,0.2
27053,Minnesota,Hennepin,5,0.2
06013,California,Contra Costa,12,0.2
39095,Ohio,Lucas,3,0.2
38017,North Dakota,Cass,8,0.2
56005,Wyoming,Campbell,7,0.2
39087,Ohio,Lawrence,7,0.2
21101,Kentucky,Henderson,11,0.2
48141,Texas,El Paso,3,0.2
08031,Colorado,Denver,2,0.2
39081,Ohio,Jefferson,6,0.2
08041,Colorado,El Paso,9,0.2
13089,Georgia,De Kalb,4,0.2
13089,Georgia,De Kalb,7,0.2
56045,Wyoming,Weston,6,0.2
39095,Ohio,Lucas,4,0.2
48257,Texas,Kaufman,8,0.2
51036,Virginia,Charles City,4,0.2
06083,California,Santa Barbara,8,0.2
48139,Texas,Ellis,4,0.2
12086,Florida,Miami-Dade,4,0.2
56009,Wyoming,Converse,9,0.2
18091,Indiana,La Porte,8,0.2
56035,Wyoming,Sublette,7,0.2
08103,Colorado,Rio Blanco,8,0.2
46103,South Dakota,Pennington,7,0.2
06059,California,Orange,11,0.2
39085,Ohio,Lake,4,0.2
30027,Montana,Fergus,7,0.2
42059,Pennsylvania,Greene,4,0.2
12057,Florida,Hillsborough,6,0.2
53073,Washington,Whatcom,1,0.2
01117,Alabama,Shelby,12,0.2
24019,Maryland,Dorchester,7,0.2
42133,Pennsylvania,York,6,0.2
25025,Massachusetts,Suffolk,6,0.2
23009,Maine,Hancock,9,0.2
22033,Louisiana,East Baton Rouge,4,0.2
40071,Oklahoma,Kay,8,0.2
06041,California,Marin,12,0.2
30087,Montana,Rosebud,11,0.2
51087,Virginia,Henrico,9,0.2
48029,Texas,Bexar,1,0.2
42095,Pennsylvania,Northampton,2,0.2
39035,Ohio,Cuyahoga,3,0.2
51036,Virginia,Charles City,6,0.2
55087,Wisconsin,Outagamie,11,0.2
01097,Alabama,Mobile,10,0.2
46071,South Dakota,Jackson,8,0.2
50021,Vermont,Rutland,1,0.2
56039,Wyoming,Teton,9,0.2
33015,New Hampshire,Rockingham,9,0.2
48203,Texas,Harrison,7,0.2
08013,Colorado,Boulder,4,0.2
33011,New Hampshire,Hillsborough,9,0.2
38013,North Dakota,Burke,6,0.2
49049,Utah,Utah,10,0.2
26113,Michigan,Missaukee,5,0.2
29189,Missouri,St Louis,3,0.2
54039,West Virginia,Kanawha,5,0.2
42095,Pennsylvania,Northampton,1,0.2
32031,Nevada,Washoe,9,0.2
22047,Louisiana,Iberville,9,0.2
09003,Connecticut,Hartford,1,0.2
45019,South Carolina,Charleston,6,0.2
42027,Pennsylvania,Centre,8,0.2
41067,Oregon,Washington,12,0.2
42069,Pennsylvania,Lackawanna,9,0.2
23005,Maine,Cumberland,9,0.2
48203,Texas,Harrison,5,0.2
56035,Wyoming,Sublette,9,0.2
49049,Utah,Utah,11,0.2
51650,Virginia,Hampton City,4,0.2
06065,California,Riverside,11,0.2
42101,Pennsylvania,Philadelphia,4,0.2
23003,Maine,Aroostook,5,0.2
18141,Indiana,St Joseph,4,0.2
30087,Montana,Rosebud,3,0.2
06037,California,Los Angeles,11,0.2
01117,Alabama,Shelby,7,0.2
21037,Kentucky,Campbell,9,0.2
12095,Florida,Orange,3,0.2
34001,New Jersey,Atlantic,6,0.2
22019,Louisiana,Calcasieu,10,0.2
06107,California,Tulare,3,0.2
01073,Alabama,Jefferson,4,0.2
51510,Virginia,Alexandria City,1,0.2
13089,Georgia,De Kalb,9,0.2
06007,California,Butte,10,0.2
12099,Florida,Palm Beach,3,0.2
38053,North Dakota,Mckenzie,6,0.2
38025,North Dakota,Dunn,5,0.2
42133,Pennsylvania,York,12,0.2
12099,Florida,Palm Beach,5,0.2
26163,Michigan,Wayne,9,0.2
25017,Massachusetts,Middlesex,5,0.2
19153,Iowa,Polk,6,0.2
42007,Pennsylvania,Beaver,1,0.0
06075,California,San Francisco,2,0.0
06097,California,Sonoma,1,0.0
06097,California,Sonoma,12,0.0
54107,West Virginia,Wood,12,0.0
54107,West Virginia,Wood,11,0.0
36005,New York,Bronx,12,0.0
37037,North Carolina,Chatham,6,0.0
37183,North Carolina,Wake,10,0.0
06053,California,Monterey,2,0.0
49045,Utah,Tooele,11,0.0
12099,Florida,Palm Beach,8,0.0
22019,Louisiana,Calcasieu,12,0.0
20195,Kansas,Trego,2,0.0
20195,Kansas,Trego,10,0.0
48309,Texas,McLennan,3,0.0
17019,Illinois,Champaign,2,0.0
12105,Florida,Polk,6,0.0
30031,Montana,Gallatin,1,0.0
56007,Wyoming,Carbon,2,0.0
18097,Indiana,Marion,1,0.0
56015,Wyoming,Goshen,3,0.0
56045,Wyoming,Weston,3,0.0
13051,Georgia,Chatham,6,0.0
36033,New York,Franklin,10,0.0
16001,Idaho,Ada,4,0.0
16001,Idaho,Ada,11,0.0
39153,Ohio,Summit,1,0.0
17201,Illinois,Winnebago,1,0.0
56029,Wyoming,Park,3,0.0
20173,Kansas,Sedgwick,1,0.0
20173,Kansas,Sedgwick,3,0.0
20173,Kansas,Sedgwick,6,0.0
20173,Kansas,Sedgwick,12,0.0
37051,North Carolina,Cumberland,5,0.0
27053,Minnesota,Hennepin,3,0.0
27053,Minnesota,Hennepin,6,0.0
40135,Oklahoma,Sequoyah,7,0.0
39023,Ohio,Clark,2,0.0
20209,Kansas,Wyandotte,3,0.0
20209,Kansas,Wyandotte,4,0.0
08007,Colorado,Archuleta,3,0.0
27163,Minnesota,Washington,1,0.0
08045,Colorado,Garfield,11,0.0
42059,Pennsylvania,Greene,6,0.0
56025,Wyoming,Natrona,11,0.0
56025,Wyoming,Natrona,6,0.0
56025,Wyoming,Natrona,1,0.0
12057,Florida,Hillsborough,9,0.0
42125,Pennsylvania,Washington,1,0.0
39061,Ohio,Hamilton,1,0.0
38015,North Dakota,Burleigh,3,0.0
38015,North Dakota,Burleigh,10,0.0
29137,Missouri,Monroe,4,0.0
51760,Virginia,Richmond City,3,0.0
08001,Colorado,Adams,5,0.0
17163,Illinois,St Clair,4,0.0
53063,Washington,Spokane,3,0.0
53063,Washington,Spokane,5,0.0
15003,Hawaii,Honolulu,9,0.0
24027,Maryland,Howard,2,0.0
42021,Pennsylvania,Cambria,3,0.0
04012,Arizona,La Paz,10,0.0
56001,Wyoming,Albany,12,0.0
01125,Alabama,Tuscaloosa,2,0.0
05035,Arkansas,Crittenden,1,0.0
01117,Alabama,Shelby,11,0.0
56005,Wyoming,Campbell,4,0.0
56005,Wyoming,Campbell,5,0.0
06085,California,Santa Clara,2,0.0
39003,Ohio,Allen,1,0.0
32003,Nevada,Clark,10,0.0
32031,Nevada,Washoe,4,0.0
15007,Hawaii,Kauai,5,0.0
15007,Hawaii,Kauai,11,0.0
24019,Maryland,Dorchester,12,0.0
12086,Florida,Miami-Dade,8,0.0
37105,North Carolina,Lee,7,0.0
54029,West Virginia,Hancock,1,0.0
56009,Wyoming,Converse,10,0.0
12103,Florida,Pinellas,8,0.0
06095,California,Solano,7,0.0
18089,Indiana,Lake,10,0.0
42101,Pennsylvania,Philadelphia,1,0.0
08067,Colorado,La Plata,3,0.0
08123,Colorado,Weld,4,0.0
37173,North Carolina,Swain,4,0.0
37173,North Carolina,Swain,1,0.0
41067,Oregon,Washington,2,0.0
46127,South Dakota,Union,1,0.0
51165,Virginia,Rockingham,7,0.0
51059,Virginia,Fairfax,3,0.0
53009,Washington,Clallam,3,0.0
53009,Washington,Clallam,6,0.0
23003,Maine,Aroostook,10,0.0
23003,Maine,Aroostook,11,0.0
34039,New Jersey,Union,4,0.0
06055,California,Napa,3,0.0
19177,Iowa,Van Buren,9,0.0
30049,Montana,Lewis and Clark,12,0.0
02020,Alaska,Anchorage,3,0.0
02020,Alaska,Anchorage,9,0.0
06081,California,San Mateo,3,0.0
06081,California,San Mateo,1,0.0
38053,North Dakota,Mckenzie,3,0.0
39009,Ohio,Athens,6,0.0
11001,District of Columbia,District of Columbia,4,0.0
39049,Ohio,Franklin,1,0.0
54061,West Virginia,Monongalia,1,0.0
05119,Arkansas,Pulaski,10,0.0
55059,Wisconsin,Kenosha,1,0.0
21059,Kentucky,Daviess,12,0.0
29077,Missouri,Greene,3,0.0
48027,Texas,Bell,1,0.0
02090,Alaska,Fairbanks North Star,5,0.0
23005,Maine,Cumberland,8,0.0
49005,Utah,Cache,4,0.0
12095,Florida,Orange,11,0.0
13223,Georgia,Paulding,2,0.0
31109,Nebraska,Lancaster,9,0.0
08013,Colorado,Boulder,11,0.0
06029,California,Kern,2,0.0
25025,Massachusetts,Suffolk,4,0.0
36001,New York,Albany,2,0.0
53053,Washington,Pierce,9,0.0
24510,Maryland,Baltimore City,4,0.0
37067,North Carolina,Forsyth,10,0.0
08077,Colorado,Mesa,12,0.0
24023,Maryland,Garrett,2,0.0
51710,Virginia,Norfolk City,1,0.0
53057,Washington,Skagit,7,0.0
28049,Mississippi,Hinds,10,0.0
34001,New Jersey,Atlantic,8,0.0
34001,New Jersey,Atlantic,11,0.0
34001,New Jersey,Atlantic,10,0.0
47037,Tennessee,Davidson,1,0.0
06041,California,Marin,5,0.0
06057,California,Nevada,12,0.0
08103,Colorado,Rio Blanco,9,0.0
19163,Iowa,Scott,4,0.0
26113,Michigan,Missaukee,9,0.0
33013,New Hampshire,Merrimack,4,0.0
42117,Pennsylvania,Tioga,3,0.0
34011,New Jersey,Cumberland,3,0.0
34011,New Jersey,Cumberland,12,0.0
45073,South Carolina,Oconee,7,0.0
45073,South Carolina,Oconee,10,0.0
48453,Texas,Travis,4,0.0
48479,Texas,Webb,4,0.0
55027,Wisconsin,Dodge,10,0.0
13245,Georgia,Richmond,2,0.0
13245,Georgia,Richmond,4,0.0
13245,Georgia,Richmond,7,0.0
22071,Louisiana,Orleans,8,0.0
44007,Rhode Island,Providence,3,0.0
51510,Virginia,Alexandria City,7,0.0
49021,Utah,Iron,6,0.0
49021,Utah,Iron,12,0.0
34013,New Jersey,Essex,11,0.0
34013,New Jersey,Essex,2,0.0
28059,Mississippi,Jackson,4,0.0
20133,Kansas,Neosho,10,0.0
36005,New York,Bronx,10,0.0
49057,Utah,Weber,3,0.0
55025,Wisconsin,Dane,9,0.0
37183,North Carolina,Wake,4,0.0
29510,Missouri,St Louis City,10,0.0
30027,Montana,Fergus,4,0.0
18163,Indiana,Vanderburgh,5,0.0
18163,Indiana,Vanderburgh,1,0.0
36061,New York,New York,4,0.0
08057,Colorado,Jackson,6,0.0
17143,Illinois,Peoria,9,0.0
22019,Louisiana,Calcasieu,5,0.0
20195,Kansas,Trego,4,0.0
20195,Kansas,Trego,3,0.0
48309,Texas,McLennan,7,0.0
48309,Texas,McLennan,9,0.0
17019,Illinois,Champaign,1,0.0
56021,Wyoming,Laramie,4,0.0
56021,Wyoming,Laramie,2,0.0
35045,New Mexico,San Juan,10,0.0
39153,Ohio,Summit,12,0.0
26081,Michigan,Kent,1,0.0
39023,Ohio,Clark,3,0.0
42091,Pennsylvania,Montgomery,3,0.0
42091,Pennsylvania,Montgomery,11,0.0
20209,Kansas,Wyandotte,12,0.0
54039,West Virginia,Kanawha,10,0.0
08007,Colorado,Archuleta,1,0.0
56003,Wyoming,Big Horn,3,0.0
17117,Illinois,Macoupin,7,0.0
17117,Illinois,Macoupin,11,0.0
47009,Tennessee,Blount,7,0.0
08001,Colorado,Adams,1,0.0
51650,Virginia,Hampton City,10,0.0
36029,New York,Erie,8,0.0
24027,Maryland,Howard,10,0.0
29099,Missouri,Jefferson,1,0.0
42099,Pennsylvania,Perry,2,0.0
51107,Virginia,Loudoun,3,0.0
45079,South Carolina,Richland,3,0.0
10005,Delaware,Sussex,10,0.0
24033,Maryland,Prince Georges,12,0.0
38057,North Dakota,Mercer,3,0.0
45019,South Carolina,Charleston,10,0.0
21037,Kentucky,Campbell,11,0.0
46071,South Dakota,Jackson,5,0.0
25015,Massachusetts,Hampshire,3,0.0
12033,Florida,Escambia,1,0.0
25013,Massachusetts,Hampden,10,0.0
15007,Hawaii,Kauai,4,0.0
24019,Maryland,Dorchester,3,0.0
12086,Florida,Miami-Dade,9,0.0
24003,Maryland,Anne Arundel,11,0.0
37105,North Carolina,Lee,2,0.0
56009,Wyoming,Converse,6,0.0
54009,West Virginia,Brooke,7,0.0
18089,Indiana,Lake,2,0.0
42101,Pennsylvania,Philadelphia,3,0.0
37173,North Carolina,Swain,9,0.0
21067,Kentucky,Fayette,3,0.0
23003,Maine,Aroostook,3,0.0
45091,South Carolina,York,3,0.0
19177,Iowa,Van Buren,6,0.0
30049,Montana,Lewis and Clark,2,0.0
42073,Pennsylvania,Lawrence,9,0.0
42073,Pennsylvania,Lawrence,10,0.0
42073,Pennsylvania,Lawrence,12,0.0
36101,New York,Steuben,4,0.0
36101,New York,Steuben,12,0.0
11001,District of Columbia,District of Columbia,10,0.0
42069,Pennsylvania,Lackawanna,10,0.0
05119,Arkansas,Pulaski,8,0.0
54011,West Virginia,Cabell,10,0.0
54011,West Virginia,Cabell,1,0.0
25017,Massachusetts,Middlesex,4,0.0
21059,Kentucky,Daviess,1,0.0
37117,North Carolina,Martin,1,0.0
37117,North Carolina,Martin,8,0.0
37117,North Carolina,Martin,11,0.0
48027,Texas,Bell,7,0.0
48203,Texas,Harrison,8,0.0
12095,Florida,Orange,1,0.0
31109,Nebraska,Lancaster,7,0.0
50007,Vermont,Chittenden,6,0.0
47107,Tennessee,McMinn,3,0.0
47107,Tennessee,McMinn,4,0.0
04019,Arizona,Pima,11,0.0
21061,Kentucky,Edmonson,9,0.0
23009,Maine,Hancock,1,0.0
24510,Maryland,Baltimore City,2,0.0
37067,North Carolina,Forsyth,2,0.0
37067,North Carolina,Forsyth,8,0.0
19153,Iowa,Polk,3,0.0
19153,Iowa,Polk,12,0.0
24023,Maryland,Garrett,4,0.0
06023,California,Humboldt,2,0.0
17167,Illinois,Sangamon,2,0.0
40071,Oklahoma,Kay,11,0.0
48141,Texas,El Paso,10,0.0
55009,Wisconsin,Brown,7,0.0
27137,Minnesota,St Louis,1,0.0
27137,Minnesota,St Louis,2,0.0
27137,Minnesota,St Louis,4,0.0
06001,California,Alameda,2,0.0
06057,California,Nevada,2,0.0
06057,California,Nevada,1,0.0
18003,Indiana,Allen,11,0.0
19163,Iowa,Scott,2,0.0
26113,Michigan,Missaukee,2,0.0
33013,New Hampshire,Merrimack,9,0.0
42045,Pennsylvania,Delaware,1,0.0
42117,Pennsylvania,Tioga,1,0.0
46103,South Dakota,Pennington,3,0.0
55027,Wisconsin,Dodge,12,0.0
49003,Utah,Box Elder,10,0.0
56033,Wyoming,Sheridan,2,0.0
56033,Wyoming,Sheridan,4,0.0
19113,Iowa,Linn,11,0.0
37159,North Carolina,Rowan,3,0.0
39151,Ohio,Stark,10,0.0
42007,Pennsylvania,Beaver,12,0.0
06075,California,San Francisco,5,0.0
12099,Florida,Palm Beach,2,0.0
12105,Florida,Polk,8,0.0
29189,Missouri,St Louis,4,0.0
16001,Idaho,Ada,2,0.0
17201,Illinois,Winnebago,11,0.0
34041,New Jersey,Warren,3,0.0
37051,North Carolina,Cumberland,11,0.0
27053,Minnesota,Hennepin,11,0.0
40135,Oklahoma,Sequoyah,2,0.0
36067,New York,Onondaga,11,0.0
36067,New York,Onondaga,9,0.0
48167,Texas,Galveston,1,0.0
42059,Pennsylvania,Greene,7,0.0
56003,Wyoming,Big Horn,10,0.0
56003,Wyoming,Big Horn,12,0.0
37129,North Carolina,New Hanover,1,0.0
37129,North Carolina,New Hanover,7,0.0
37063,North Carolina,Durham,10,0.0
48257,Texas,Kaufman,11,0.0
38065,North Dakota,Oliver,4,0.0
25027,Massachusetts,Worcester,2,0.0
12115,Florida,Sarasota,8,0.0
51650,Virginia,Hampton City,11,0.0
36029,New York,Erie,2,0.0
41051,Oregon,Multnomah,11,0.0
23011,Maine,Kennebec,8,0.0
23011,Maine,Kennebec,9,0.0
42021,Pennsylvania,Cambria,10,0.0
42021,Pennsylvania,Cambria,1,0.0
38101,North Dakota,Ward,10,0.0
42049,Pennsylvania,Erie,4,0.0
10005,Delaware,Sussex,1,0.0
39035,Ohio,Cuyahoga,10,0.0
20191,Kansas,Sumner,10,0.0
25021,Massachusetts,Norfolk,2,0.0
38017,North Dakota,Cass,11,0.0
30071,Montana,Phillips,1,0.0
46071,South Dakota,Jackson,2,0.0
48355,Texas,Nueces,2,0.0
48355,Texas,Nueces,4,0.0
39003,Ohio,Allen,12,0.0
50021,Vermont,Rutland,11,0.0
50021,Vermont,Rutland,3,0.0
27003,Minnesota,Anoka,2,0.0
15007,Hawaii,Kauai,6,0.0
15007,Hawaii,Kauai,10,0.0
19045,Iowa,Clinton,11,0.0
37105,North Carolina,Lee,6,0.0
12103,Florida,Pinellas,10,0.0
06095,California,Solano,2,0.0
42101,Pennsylvania,Philadelphia,10,0.0
37173,North Carolina,Swain,3,0.0
46127,South Dakota,Union,10,0.0
46127,South Dakota,Union,3,0.0
51165,Virginia,Rockingham,3,0.0
51059,Virginia,Fairfax,2,0.0
53009,Washington,Clallam,7,0.0
23003,Maine,Aroostook,1,0.0
33015,New Hampshire,Rockingham,11,0.0
49011,Utah,Davis,10,0.0
19177,Iowa,Van Buren,12,0.0
30049,Montana,Lewis and Clark,10,0.0
36101,New York,Steuben,3,0.0
38053,North Dakota,Mckenzie,2,0.0
49047,Utah,Uintah,10,0.0
49047,Utah,Uintah,11,0.0
38105,North Dakota,Williams,3,0.0
21019,Kentucky,Boyd,8,0.0
47157,Tennessee,Shelby,4,0.0
05119,Arkansas,Pulaski,4,0.0
25017,Massachusetts,Middlesex,3,0.0
27109,Minnesota,Olmsted,8,0.0
29077,Missouri,Greene,6,0.0
37117,North Carolina,Martin,4,0.0
37117,North Carolina,Martin,6,0.0
48027,Texas,Bell,3,0.0
02090,Alaska,Fairbanks North Star,9,0.0
30083,Montana,Richland,1,0.0
40143,Oklahoma,Tulsa,3,0.0
38007,North Dakota,Billings,5,0.0
39113,Ohio,Montgomery,11,0.0
04019,Arizona,Pima,9,0.0
18005,Indiana,Bartholomew,1,0.0
21061,Kentucky,Edmonson,12,0.0
23009,Maine,Hancock,3,0.0
19153,Iowa,Polk,10,0.0
19153,Iowa,Polk,8,0.0
28049,Mississippi,Hinds,7,0.0
38013,North Dakota,Burke,5,0.0
49053,Utah,Washington,10,0.0
27137,Minnesota,St Louis,10,0.0
27137,Minnesota,St Louis,11,0.0
56013,Wyoming,Fremont,7,0.0
26113,Michigan,Missaukee,11,0.0
33013,New Hampshire,Merrimack,8,0.0
34011,New Jersey,Cumberland,1,0.0
55027,Wisconsin,Dodge,9,0.0
49003,Utah,Box Elder,12,0.0
36063,New York,Niagara,4,0.0
49021,Utah,Iron,7,0.0
48113,Texas,Dallas,10,0.0
37037,North Carolina,Chatham,12,0.0
29510,Missouri,St Louis City,2,0.0
30027,Montana,Fergus,11,0.0
06053,California,Monterey,5,0.0
25005,Massachusetts,Bristol,11,0.0
36061,New York,New York,11,0.0
42051,Pennsylvania,Fayette,11,0.0
13127,Georgia,Glynn,7,0.0
56045,Wyoming,Weston,1,0.0
56045,Wyoming,Weston,11,0.0
39013,Ohio,Belmont,4,0.0
51013,Virginia,Arlington,2,0.0
48439,Texas,Tarrant,12,0.0
56029,Wyoming,Park,10,0.0
56029,Wyoming,Park,6,0.0
13121,Georgia,Fulton,1,0.0
12031,Florida,Duval,8,0.0
48167,Texas,Galveston,2,0.0
39095,Ohio,Lucas,1,0.0
47009,Tennessee,Blount,3,0.0
12115,Florida,Sarasota,11,0.0
17163,Illinois,St Clair,2,0.0
40001,Oklahoma,Adair,5,0.0
21111,Kentucky,Jefferson,2,0.0
51161,Virginia,Roanoke,4,0.0
53063,Washington,Spokane,1,0.0
42099,Pennsylvania,Perry,8,0.0
23011,Maine,Kennebec,3,0.0
05035,Arkansas,Crittenden,4,0.0
38025,North Dakota,Dunn,12,0.0
45019,South Carolina,Charleston,4,0.0
48139,Texas,Ellis,3,0.0
42017,Pennsylvania,Bucks,4,0.0
32003,Nevada,Clark,2,0.0
32031,Nevada,Washoe,3,0.0
27003,Minnesota,Anoka,12,0.0
48361,Texas,Orange,8,0.0
56039,Wyoming,Teton,10,0.0
37105,North Carolina,Lee,1,0.0
37105,North Carolina,Lee,5,0.0
54029,West Virginia,Hancock,11,0.0
06079,California,San Luis Obispo,2,0.0
09001,Connecticut,Fairfield,3,0.0
13021,Georgia,Bibb,1,0.0
18089,Indiana,Lake,3,0.0
46099,South Dakota,Minnehaha,12,0.0
51165,Virginia,Rockingham,1,0.0
51059,Virginia,Fairfax,12,0.0
45091,South Carolina,York,12,0.0
06055,California,Napa,4,0.0
42073,Pennsylvania,Lawrence,11,0.0
42073,Pennsylvania,Lawrence,6,0.0
17031,Illinois,Cook,11,0.0
11001,District of Columbia,District of Columbia,1,0.0
54061,West Virginia,Monongalia,7,0.0
47157,Tennessee,Shelby,3,0.0
25009,Massachusetts,Essex,3,0.0
42133,Pennsylvania,York,11,0.0
06111,California,Ventura,1,0.0
21059,Kentucky,Daviess,10,0.0
21059,Kentucky,Daviess,2,0.0
29077,Missouri,Greene,7,0.0
29077,Missouri,Greene,1,0.0
09009,Connecticut,New Haven,3,0.0
12095,Florida,Orange,10,0.0
18183,Indiana,Whitley,2,0.0
18091,Indiana,La Porte,9,0.0
45045,South Carolina,Greenville,7,0.0
45045,South Carolina,Greenville,3,0.0
04019,Arizona,Pima,2,0.0
21061,Kentucky,Edmonson,11,0.0
33011,New Hampshire,Hillsborough,11,0.0
36001,New York,Albany,10,0.0
24510,Maryland,Baltimore City,1,0.0
26139,Michigan,Ottawa,9,0.0
51710,Virginia,Norfolk City,8,0.0
56035,Wyoming,Sublette,6,0.0
17167,Illinois,Sangamon,1,0.0
28049,Mississippi,Hinds,5,0.0
28049,Mississippi,Hinds,9,0.0
49053,Utah,Washington,11,0.0
55009,Wisconsin,Brown,1,0.0
12011,Florida,Broward,7,0.0
18003,Indiana,Allen,3,0.0
26113,Michigan,Missaukee,8,0.0
42117,Pennsylvania,Tioga,11,0.0
18043,Indiana,Floyd,8,0.0
22071,Louisiana,Orleans,7,0.0
36063,New York,Niagara,3,0.0
37159,North Carolina,Rowan,1,0.0
51510,Virginia,Alexandria City,6,0.0
39151,Ohio,Stark,11,0.0
54107,West Virginia,Wood,10,0.0
55025,Wisconsin,Dane,7,0.0
37183,North Carolina,Wake,1,0.0
37183,North Carolina,Wake,2,0.0
30027,Montana,Fergus,6,0.0
49045,Utah,Tooele,3,0.0
18127,Indiana,Porter,2,0.0
25005,Massachusetts,Bristol,1,0.0
18163,Indiana,Vanderburgh,12,0.0
12099,Florida,Palm Beach,1,0.0
17143,Illinois,Peoria,2,0.0
48309,Texas,McLennan,10,0.0
56021,Wyoming,Laramie,12,0.0
56021,Wyoming,Laramie,10,0.0
12105,Florida,Polk,12,0.0
39135,Ohio,Preble,4,0.0
39099,Ohio,Mahoning,4,0.0
36033,New York,Franklin,12,0.0
12031,Florida,Duval,3,0.0
06013,California,Contra Costa,3,0.0
42091,Pennsylvania,Montgomery,2,0.0
34023,New Jersey,Middlesex,12,0.0
55079,Wisconsin,Milwaukee,12,0.0
27163,Minnesota,Washington,4,0.0
56003,Wyoming,Big Horn,2,0.0
37119,North Carolina,Mecklenburg,2,0.0
47125,Tennessee,Montgomery,5,0.0
47125,Tennessee,Montgomery,12,0.0
56025,Wyoming,Natrona,2,0.0
37129,North Carolina,New Hanover,2,0.0
21047,Kentucky,Christian,1,0.0
38065,North Dakota,Oliver,2,0.0
26147,Michigan,St Clair,11,0.0
42099,Pennsylvania,Perry,4,0.0
27075,Minnesota,Lake,12,0.0
24033,Maryland,Prince Georges,3,0.0
38057,North Dakota,Mercer,5,0.0
45019,South Carolina,Charleston,7,0.0
45019,South Carolina,Charleston,8,0.0
06067,California,Sacramento,12,0.0
55087,Wisconsin,Outagamie,9,0.0
20191,Kansas,Sumner,2,0.0
38017,North Dakota,Cass,10,0.0
06085,California,Santa Clara,5,0.0
48349,Texas,Navarro,1,0.0
35013,New Mexico,Dona Ana,3,0.0
46127,South Dakota,Union,12,0.0
21067,Kentucky,Fayette,4,0.0
23003,Maine,Aroostook,8,0.0
19177,Iowa,Van Buren,4,0.0
30049,Montana,Lewis and Clark,6,0.0
02020,Alaska,Anchorage,7,0.0
11001,District of Columbia,District of Columbia,3,0.0
22047,Louisiana,Iberville,7,0.0
21019,Kentucky,Boyd,12,0.0
54011,West Virginia,Cabell,3,0.0
08029,Colorado,Delta,3,0.0
29077,Missouri,Greene,9,0.0
34027,New Jersey,Morris,12,0.0
48027,Texas,Bell,10,0.0
23005,Maine,Cumberland,4,0.0
48203,Texas,Harrison,3,0.0
39113,Ohio,Montgomery,3,0.0
53053,Washington,Pierce,5,0.0
37067,North Carolina,Forsyth,11,0.0
24023,Maryland,Garrett,3,0.0
51710,Virginia,Norfolk City,5,0.0
06023,California,Humboldt,12,0.0
