fips,county_name,year,days
17095,"Knox, Illinois",2016,366
17095,"Knox, Illinois",2020,366
17095,"Knox, Illinois",2012,366
18163,"Vanderburgh, Indiana",2024,366
18163,"Vanderburgh, Indiana",2016,366
18163,"Vanderburgh, Indiana",2020,366
18163,"Vanderburgh, Indiana",2012,366
22003,"Allen, Louisiana",2012,366
22023,"Cameron, Louisiana",2016,366
26053,"Gogebic, Michigan",2024,366
26137,"Otsego, Michigan",2024,366
26137,"Otsego, Michigan",2016,366
26137,"Otsego, Michigan",2020,366
26137,"Otsego, Michigan",2012,366
27115,"Pine, Minnesota",2024,366
27115,"Pine, Minnesota",2016,366
27115,"Pine, Minnesota",2020,366
27115,"Pine, Minnesota",2012,366
28121,"Rankin, Mississippi",2024,366
28121,"Rankin, Mississippi",2016,366
28121,"Rankin, Mississippi",2020,366
28121,"Rankin, Mississippi",2012,366
29023,"Butler, Missouri",2024,366
29023,"Butler, Missouri",2020,366
29023,"Butler, Missouri",2012,366
32001,"Churchill, Nevada",2016,366
32001,"Churchill, Nevada",2020,366
32001,"Churchill, Nevada",2012,366
37031,"Carteret, North Carolina",2024,366
37031,"Carteret, North Carolina",2016,366
37031,"Carteret, North Carolina",2020,366
37031,"Carteret, North Carolina",2012,366
39045,"Fairfield, Ohio",2024,366
39045,"Fairfield, Ohio",2016,366
39045,"Fairfield, Ohio",2020,366
39045,"Fairfield, Ohio",2012,366
39137,"Putnam, Ohio",2020,366
40039,"Custer, Oklahoma",2024,366
40039,"Custer, Oklahoma",2020,366
40039,"Custer, Oklahoma",2012,366
41045,"Malheur, Oregon",2024,366
41045,"Malheur, Oregon",2016,366
41045,"Malheur, Oregon",2020,366
41045,"Malheur, Oregon",2012,366
42013,"Blair, Pennsylvania",2024,366
42013,"Blair, Pennsylvania",2016,366
42013,"Blair, Pennsylvania",2020,366
46079,"Lake, South Dakota",2020,366
47001,"Anderson, Tennessee",2016,366
47001,"Anderson, Tennessee",2020,366
47001,"Anderson, Tennessee",2012,366
48085,"Collin, Texas",2024,366
48085,"Collin, Texas",2016,366
48085,"Collin, Texas",2020,366
48085,"Collin, Texas",2012,366
48141,"El Paso, Texas",2024,366
48141,"El Paso, Texas",2016,366
48141,"El Paso, Texas",2020,366
48141,"El Paso, Texas",2012,366
48215,"Hidalgo, Texas",2024,366
48215,"Hidalgo, Texas",2016,366
48215,"Hidalgo, Texas",2020,366
48215,"Hidalgo, Texas",2012,366
48307,"McCulloch, Texas",2024,366
48307,"McCulloch, Texas",2020,366
48321,"Matagorda, Texas",2024,366
48321,"Matagorda, Texas",2016,366
48321,"Matagorda, Texas",2020,366
48321,"Matagorda, Texas",2012,366
48355,"Nueces, Texas",2024,366
48355,"Nueces, Texas",2016,366
48355,"Nueces, Texas",2020,366
48355,"Nueces, Texas",2012,366
51041,"Chesterfield, Virginia",2024,366
54039,"Kanawha, West Virginia",2024,366
54039,"Kanawha, West Virginia",2016,366
54039,"Kanawha, West Virginia",2020,366
54039,"Kanawha, West Virginia",2012,366
55005,"Barron, Wisconsin",2024,366
55005,"Barron, Wisconsin",2016,366
55005,"Barron, Wisconsin",2020,366
55005,"Barron, Wisconsin",2012,366
55017,"Chippewa, Wisconsin",2024,366
55017,"Chippewa, Wisconsin",2016,366
55017,"Chippewa, Wisconsin",2020,366
02282,"Yakutat, Alaska",2024,366
02282,"Yakutat, Alaska",2016,366
02282,"Yakutat, Alaska",2020,366
02282,"Yakutat, Alaska",2012,366
05103,"Ouachita, Arkansas",2024,366
05103,"Ouachita, Arkansas",2020,366
12005,"Bay, Florida",2024,366
12005,"Bay, Florida",2016,366
12005,"Bay, Florida",2020,366
12005,"Bay, Florida",2012,366
17191,"Wayne, Illinois",2020,366
17191,"Wayne, Illinois",2012,366
19065,"Fayette, Iowa",2024,366
21093,"Hardin, Kentucky",2024,366
21093,"Hardin, Kentucky",2016,366
21093,"Hardin, Kentucky",2020,366
21093,"Hardin, Kentucky",2012,366
22119,"Webster, Louisiana",2020,366
24021,"Frederick, Maryland",2024,366
24021,"Frederick, Maryland",2016,366
24021,"Frederick, Maryland",2020,366
25005,"Bristol, Massachusetts",2024,366
25005,"Bristol, Massachusetts",2016,366
25005,"Bristol, Massachusetts",2020,366
25005,"Bristol, Massachusetts",2012,366
26007,"Alpena, Michigan",2024,366
26007,"Alpena, Michigan",2016,366
26007,"Alpena, Michigan",2020,366
26007,"Alpena, Michigan",2012,366
26143,"Roscommon, Michigan",2016,366
26143,"Roscommon, Michigan",2020,366
27045,"Fillmore, Minnesota",2020,366
27045,"Fillmore, Minnesota",2012,366
28093,"Marshall, Mississippi",2024,366
28093,"Marshall, Mississippi",2016,366
28093,"Marshall, Mississippi",2020,366
28093,"Marshall, Mississippi",2012,366
29011,"Barton, Missouri",2024,366
29011,"Barton, Missouri",2016,366
29011,"Barton, Missouri",2012,366
30027,"Fergus, Montana",2024,366
30027,"Fergus, Montana",2016,366
30027,"Fergus, Montana",2020,366
30027,"Fergus, Montana",2012,366
31079,"Hall, Nebraska",2024,366
31079,"Hall, Nebraska",2016,366
31079,"Hall, Nebraska",2020,366
31079,"Hall, Nebraska",2012,366
35045,"San Juan, New Mexico",2024,366
35045,"San Juan, New Mexico",2016,366
35045,"San Juan, New Mexico",2020,366
35045,"San Juan, New Mexico",2012,366
37105,"Lee, North Carolina",2024,366
37105,"Lee, North Carolina",2020,366
37125,"Moore, North Carolina",2020,366
37155,"Robeson, North Carolina",2024,366
38059,"Morton, North Dakota",2024,366
38059,"Morton, North Dakota",2020,366
38093,"Stutsman, North Dakota",2024,366
38093,"Stutsman, North Dakota",2016,366
38093,"Stutsman, North Dakota",2020,366
38093,"Stutsman, North Dakota",2012,366
38103,"Wells, North Dakota",2012,366
39027,"Clinton, Ohio",2024,366
39027,"Clinton, Ohio",2016,366
39027,"Clinton, Ohio",2012,366
39061,"Hamilton, Ohio",2024,366
39061,"Hamilton, Ohio",2016,366
39061,"Hamilton, Ohio",2020,366
39061,"Hamilton, Ohio",2012,366
42003,"Allegheny, Pennsylvania",2024,366
42003,"Allegheny, Pennsylvania",2016,366
42003,"Allegheny, Pennsylvania",2020,366
42003,"Allegheny, Pennsylvania",2012,366
42021,"Cambria, Pennsylvania",2024,366
42021,"Cambria, Pennsylvania",2016,366
42021,"Cambria, Pennsylvania",2020,366
42021,"Cambria, Pennsylvania",2012,366
42049,"Erie, Pennsylvania",2024,366
42049,"Erie, Pennsylvania",2016,366
42049,"Erie, Pennsylvania",2020,366
42049,"Erie, Pennsylvania",2012,366
45069,"Marlboro, South Carolina",2012,366
46089,"McPherson, South Dakota",2016,366
46089,"McPherson, South Dakota",2020,366
46089,"McPherson, South Dakota",2012,366
48041,"Brazos, Texas",2024,366
48041,"Brazos, Texas",2016,366
48041,"Brazos, Texas",2020,366
48041,"Brazos, Texas",2012,366
48339,"Montgomery, Texas",2016,366
48339,"Montgomery, Texas",2020,366
48339,"Montgomery, Texas",2012,366
48389,"Reeves, Texas",2020,366
48389,"Reeves, Texas",2012,366
48475,"Ward, Texas",2024,366
48475,"Ward, Texas",2016,366
48475,"Ward, Texas",2020,366
48475,"Ward, Texas",2012,366
49047,"Uintah, Utah",2016,366
49047,"Uintah, Utah",2020,366
49047,"Uintah, Utah",2012,366
51173,"Smyth, Virginia",2024,366
51173,"Smyth, Virginia",2016,366
51173,"Smyth, Virginia",2020,366
51173,"Smyth, Virginia",2012,366
53045,"Mason, Washington",2016,366
53045,"Mason, Washington",2020,366
53045,"Mason, Washington",2012,366
55095,"Polk, Wisconsin",2016,366
55095,"Polk, Wisconsin",2020,366
55095,"Polk, Wisconsin",2012,366
02013,"Aleutians East, Alaska",2015,365
02013,"Aleutians East, Alaska",2023,365
02013,"Aleutians East, Alaska",2022,365
02013,"Aleutians East, Alaska",2011,365
02013,"Aleutians East, Alaska",2018,365
02013,"Aleutians East, Alaska",2013,365
02013,"Aleutians East, Alaska",2017,365
02013,"Aleutians East, Alaska",2021,365
02013,"Aleutians East, Alaska",2014,365
02013,"Aleutians East, Alaska",2019,365
02013,"Aleutians East, Alaska",2010,365
02240,"Southeast Fairbanks, Alaska",2015,365
02240,"Southeast Fairbanks, Alaska",2023,365
02240,"Southeast Fairbanks, Alaska",2022,365
02240,"Southeast Fairbanks, Alaska",2011,365
02240,"Southeast Fairbanks, Alaska",2018,365
02240,"Southeast Fairbanks, Alaska",2013,365
02240,"Southeast Fairbanks, Alaska",2017,365
02240,"Southeast Fairbanks, Alaska",2021,365
02240,"Southeast Fairbanks, Alaska",2014,365
02240,"Southeast Fairbanks, Alaska",2019,365
02240,"Southeast Fairbanks, Alaska",2010,365
04023,"Santa Cruz, Arizona",2015,365
04023,"Santa Cruz, Arizona",2023,365
04023,"Santa Cruz, Arizona",2022,365
04023,"Santa Cruz, Arizona",2011,365
04023,"Santa Cruz, Arizona",2018,365
04023,"Santa Cruz, Arizona",2013,365
04023,"Santa Cruz, Arizona",2017,365
04023,"Santa Cruz, Arizona",2021,365
04023,"Santa Cruz, Arizona",2014,365
04023,"Santa Cruz, Arizona",2019,365
04023,"Santa Cruz, Arizona",2010,365
05145,"White, Arkansas",2018,365
06047,"Merced, California",2015,365
06047,"Merced, California",2023,365
06047,"Merced, California",2022,365
06047,"Merced, California",2011,365
06047,"Merced, California",2018,365
06047,"Merced, California",2013,365
06047,"Merced, California",2017,365
06047,"Merced, California",2021,365
06047,"Merced, California",2014,365
06047,"Merced, California",2019,365
06047,"Merced, California",2010,365
08001,"Adams, Colorado",2018,365
08001,"Adams, Colorado",2019,365
08001,"Adams, Colorado",2012,365
12113,"Santa Rosa, Florida",2015,365
12113,"Santa Rosa, Florida",2023,365
12113,"Santa Rosa, Florida",2022,365
12113,"Santa Rosa, Florida",2011,365
12113,"Santa Rosa, Florida",2018,365
12113,"Santa Rosa, Florida",2013,365
12113,"Santa Rosa, Florida",2017,365
12113,"Santa Rosa, Florida",2021,365
12113,"Santa Rosa, Florida",2014,365
12113,"Santa Rosa, Florida",2019,365
12113,"Santa Rosa, Florida",2010,365
13099,"Early, Georgia",2022,365
13099,"Early, Georgia",2021,365
13099,"Early, Georgia",2014,365
13099,"Early, Georgia",2019,365
17021,"Christian, Illinois",2015,365
17021,"Christian, Illinois",2022,365
17021,"Christian, Illinois",2018,365
17021,"Christian, Illinois",2013,365
17021,"Christian, Illinois",2017,365
17021,"Christian, Illinois",2010,365
18033,"De Kalb, Indiana",2013,365
18033,"De Kalb, Indiana",2010,365
19111,"Lee, Iowa",2015,365
19111,"Lee, Iowa",2022,365
19111,"Lee, Iowa",2018,365
19111,"Lee, Iowa",2013,365
19111,"Lee, Iowa",2017,365
19111,"Lee, Iowa",2021,365
19111,"Lee, Iowa",2014,365
19111,"Lee, Iowa",2019,365
21179,"Nelson, Kentucky",2019,365
22101,"St Mary, Louisiana",2015,365
22101,"St Mary, Louisiana",2023,365
22101,"St Mary, Louisiana",2022,365
22101,"St Mary, Louisiana",2011,365
22101,"St Mary, Louisiana",2024,365
22101,"St Mary, Louisiana",2013,365
22101,"St Mary, Louisiana",2017,365
22101,"St Mary, Louisiana",2021,365
22101,"St Mary, Louisiana",2014,365
22101,"St Mary, Louisiana",2019,365
22101,"St Mary, Louisiana",2010,365
23009,"Hancock, Maine",2015,365
23009,"Hancock, Maine",2023,365
23009,"Hancock, Maine",2022,365
23009,"Hancock, Maine",2011,365
23009,"Hancock, Maine",2018,365
23009,"Hancock, Maine",2013,365
23009,"Hancock, Maine",2017,365
23009,"Hancock, Maine",2021,365
23009,"Hancock, Maine",2014,365
23009,"Hancock, Maine",2019,365
23009,"Hancock, Maine",2010,365
23009,"Hancock, Maine",2012,365
26163,"Wayne, Michigan",2015,365
26163,"Wayne, Michigan",2023,365
26163,"Wayne, Michigan",2022,365
26163,"Wayne, Michigan",2011,365
26163,"Wayne, Michigan",2018,365
26163,"Wayne, Michigan",2013,365
26163,"Wayne, Michigan",2017,365
26163,"Wayne, Michigan",2021,365
26163,"Wayne, Michigan",2014,365
26163,"Wayne, Michigan",2019,365
26163,"Wayne, Michigan",2010,365
27065,"Kanabec, Minnesota",2015,365
27065,"Kanabec, Minnesota",2023,365
27065,"Kanabec, Minnesota",2022,365
27065,"Kanabec, Minnesota",2011,365
27065,"Kanabec, Minnesota",2013,365
27065,"Kanabec, Minnesota",2017,365
27065,"Kanabec, Minnesota",2021,365
27065,"Kanabec, Minnesota",2019,365
27065,"Kanabec, Minnesota",2012,365
27161,"Waseca, Minnesota",2017,365
27161,"Waseca, Minnesota",2019,365
27161,"Waseca, Minnesota",2012,365
30111,"Yellowstone, Montana",2015,365
30111,"Yellowstone, Montana",2023,365
30111,"Yellowstone, Montana",2022,365
30111,"Yellowstone, Montana",2011,365
30111,"Yellowstone, Montana",2018,365
30111,"Yellowstone, Montana",2013,365
30111,"Yellowstone, Montana",2017,365
30111,"Yellowstone, Montana",2021,365
30111,"Yellowstone, Montana",2014,365
30111,"Yellowstone, Montana",2019,365
30111,"Yellowstone, Montana",2010,365
34035,"Somerset, New Jersey",2015,365
34035,"Somerset, New Jersey",2023,365
34035,"Somerset, New Jersey",2022,365
34035,"Somerset, New Jersey",2011,365
34035,"Somerset, New Jersey",2013,365
34035,"Somerset, New Jersey",2017,365
34035,"Somerset, New Jersey",2021,365
34035,"Somerset, New Jersey",2014,365
34035,"Somerset, New Jersey",2019,365
34035,"Somerset, New Jersey",2010,365
35031,"Mckinley, New Mexico",2015,365
35031,"Mckinley, New Mexico",2011,365
35031,"Mckinley, New Mexico",2018,365
35031,"Mckinley, New Mexico",2013,365
35031,"Mckinley, New Mexico",2017,365
35031,"Mckinley, New Mexico",2021,365
35031,"Mckinley, New Mexico",2019,365
35031,"Mckinley, New Mexico",2010,365
35035,"Otero, New Mexico",2015,365
35035,"Otero, New Mexico",2023,365
35035,"Otero, New Mexico",2022,365
35035,"Otero, New Mexico",2011,365
35035,"Otero, New Mexico",2018,365
35035,"Otero, New Mexico",2013,365
35035,"Otero, New Mexico",2017,365
35035,"Otero, New Mexico",2021,365
35035,"Otero, New Mexico",2014,365
35035,"Otero, New Mexico",2019,365
35035,"Otero, New Mexico",2010,365
38013,"Burke, North Dakota",2015,365
38013,"Burke, North Dakota",2023,365
38013,"Burke, North Dakota",2022,365
38013,"Burke, North Dakota",2011,365
38013,"Burke, North Dakota",2018,365
38013,"Burke, North Dakota",2013,365
38013,"Burke, North Dakota",2021,365
38013,"Burke, North Dakota",2014,365
38013,"Burke, North Dakota",2019,365
38013,"Burke, North Dakota",2010,365
41037,"Lake, Oregon",2015,365
41037,"Lake, Oregon",2021,365
41037,"Lake, Oregon",2019,365
48287,"Lee, Texas",2023,365
48287,"Lee, Texas",2022,365
48287,"Lee, Texas",2011,365
48287,"Lee, Texas",2018,365
48287,"Lee, Texas",2013,365
48287,"Lee, Texas",2021,365
48287,"Lee, Texas",2014,365
48287,"Lee, Texas",2010,365
48329,"Midland, Texas",2015,365
48329,"Midland, Texas",2023,365
48329,"Midland, Texas",2022,365
48329,"Midland, Texas",2011,365
48329,"Midland, Texas",2018,365
48329,"Midland, Texas",2013,365
48329,"Midland, Texas",2017,365
48329,"Midland, Texas",2021,365
48329,"Midland, Texas",2014,365
48329,"Midland, Texas",2019,365
48329,"Midland, Texas",2010,365
48377,"Presidio, Texas",2018,365
48377,"Presidio, Texas",2021,365
48377,"Presidio, Texas",2014,365
48377,"Presidio, Texas",2019,365
51017,"Bath, Virginia",2015,365
51017,"Bath, Virginia",2017,365
51081,"Greensville, Virginia",2015,365
51081,"Greensville, Virginia",2023,365
51081,"Greensville, Virginia",2017,365
51081,"Greensville, Virginia",2019,365
51081,"Greensville, Virginia",2010,365
51093,"Isle of Wight, Virginia",2023,365
51093,"Isle of Wight, Virginia",2022,365
51093,"Isle of Wight, Virginia",2013,365
51093,"Isle of Wight, Virginia",2021,365
51093,"Isle of Wight, Virginia",2014,365
51093,"Isle of Wight, Virginia",2019,365
51093,"Isle of Wight, Virginia",2010,365
51131,"Northampton, Virginia",2015,365
51131,"Northampton, Virginia",2023,365
51131,"Northampton, Virginia",2022,365
51131,"Northampton, Virginia",2011,365
51131,"Northampton, Virginia",2018,365
51131,"Northampton, Virginia",2013,365
51131,"Northampton, Virginia",2021,365
51131,"Northampton, Virginia",2014,365
51131,"Northampton, Virginia",2019,365
51131,"Northampton, Virginia",2010,365
51133,"Northumberland, Virginia",2016,365
51133,"Northumberland, Virginia",2014,365
51133,"Northumberland, Virginia",2012,365
51590,"Danville City, Virginia",2015,365
51590,"Danville City, Virginia",2011,365
51590,"Danville City, Virginia",2013,365
51590,"Danville City, Virginia",2017,365
51590,"Danville City, Virginia",2021,365
51590,"Danville City, Virginia",2014,365
51590,"Danville City, Virginia",2019,365
51590,"Danville City, Virginia",2010,365
51590,"Danville City, Virginia",2020,365
53033,"King, Washington",2015,365
53033,"King, Washington",2023,365
53033,"King, Washington",2022,365
53033,"King, Washington",2011,365
53033,"King, Washington",2018,365
53033,"King, Washington",2013,365
53033,"King, Washington",2017,365
53033,"King, Washington",2021,365
53033,"King, Washington",2014,365
53033,"King, Washington",2019,365
53033,"King, Washington",2010,365
54093,"Tucker, West Virginia",2015,365
54093,"Tucker, West Virginia",2023,365
54093,"Tucker, West Virginia",2022,365
54093,"Tucker, West Virginia",2011,365
54093,"Tucker, West Virginia",2018,365
54093,"Tucker, West Virginia",2013,365
54093,"Tucker, West Virginia",2021,365
54093,"Tucker, West Virginia",2014,365
55089,"Ozaukee, Wisconsin",2023,365
55089,"Ozaukee, Wisconsin",2022,365
55089,"Ozaukee, Wisconsin",2016,365
55089,"Ozaukee, Wisconsin",2013,365
55089,"Ozaukee, Wisconsin",2010,365
01031,"Coffee, Alabama",2023,365
02188,"Northwest Arctic, Alaska",2015,365
02188,"Northwest Arctic, Alaska",2023,365
02188,"Northwest Arctic, Alaska",2022,365
02188,"Northwest Arctic, Alaska",2011,365
02188,"Northwest Arctic, Alaska",2018,365
02188,"Northwest Arctic, Alaska",2013,365
02188,"Northwest Arctic, Alaska",2017,365
02188,"Northwest Arctic, Alaska",2021,365
02188,"Northwest Arctic, Alaska",2014,365
02188,"Northwest Arctic, Alaska",2019,365
02188,"Northwest Arctic, Alaska",2010,365
04025,"Yavapai, Arizona",2015,365
04025,"Yavapai, Arizona",2023,365
04025,"Yavapai, Arizona",2022,365
04025,"Yavapai, Arizona",2011,365
04025,"Yavapai, Arizona",2018,365
04025,"Yavapai, Arizona",2013,365
04025,"Yavapai, Arizona",2017,365
04025,"Yavapai, Arizona",2021,365
04025,"Yavapai, Arizona",2014,365
04025,"Yavapai, Arizona",2019,365
04025,"Yavapai, Arizona",2010,365
05059,"Hot Spring, Arkansas",2023,365
05059,"Hot Spring, Arkansas",2022,365
05059,"Hot Spring, Arkansas",2011,365
05059,"Hot Spring, Arkansas",2018,365
05059,"Hot Spring, Arkansas",2013,365
05059,"Hot Spring, Arkansas",2017,365
05059,"Hot Spring, Arkansas",2014,365
05059,"Hot Spring, Arkansas",2019,365
05059,"Hot Spring, Arkansas",2010,365
06029,"Kern, California",2015,365
06029,"Kern, California",2023,365
06029,"Kern, California",2022,365
06029,"Kern, California",2011,365
06029,"Kern, California",2018,365
06029,"Kern, California",2013,365
06029,"Kern, California",2017,365
06029,"Kern, California",2021,365
06029,"Kern, California",2014,365
06029,"Kern, California",2019,365
06029,"Kern, California",2010,365
06071,"San Bernardino, California",2015,365
06071,"San Bernardino, California",2023,365
06071,"San Bernardino, California",2022,365
06071,"San Bernardino, California",2011,365
06071,"San Bernardino, California",2018,365
06071,"San Bernardino, California",2013,365
06071,"San Bernardino, California",2017,365
06071,"San Bernardino, California",2021,365
06071,"San Bernardino, California",2014,365
06071,"San Bernardino, California",2019,365
06071,"San Bernardino, California",2010,365
13095,"Dougherty, Georgia",2015,365
13095,"Dougherty, Georgia",2023,365
13095,"Dougherty, Georgia",2022,365
13095,"Dougherty, Georgia",2011,365
13095,"Dougherty, Georgia",2018,365
13095,"Dougherty, Georgia",2013,365
13095,"Dougherty, Georgia",2017,365
13095,"Dougherty, Georgia",2021,365
13095,"Dougherty, Georgia",2014,365
13095,"Dougherty, Georgia",2019,365
13095,"Dougherty, Georgia",2010,365
17063,"Grundy, Illinois",2023,365
17063,"Grundy, Illinois",2011,365
17063,"Grundy, Illinois",2017,365
17063,"Grundy, Illinois",2021,365
17063,"Grundy, Illinois",2019,365
17177,"Stephenson, Illinois",2015,365
17177,"Stephenson, Illinois",2023,365
17177,"Stephenson, Illinois",2022,365
17177,"Stephenson, Illinois",2011,365
17177,"Stephenson, Illinois",2021,365
19187,"Webster, Iowa",2015,365
19187,"Webster, Iowa",2011,365
19187,"Webster, Iowa",2018,365
19187,"Webster, Iowa",2013,365
19187,"Webster, Iowa",2017,365
19187,"Webster, Iowa",2021,365
19187,"Webster, Iowa",2019,365
22005,"Ascension, Louisiana",2022,365
22005,"Ascension, Louisiana",2019,365
22075,"Plaquemines, Louisiana",2015,365
22075,"Plaquemines, Louisiana",2023,365
22075,"Plaquemines, Louisiana",2022,365
22075,"Plaquemines, Louisiana",2011,365
22075,"Plaquemines, Louisiana",2024,365
22075,"Plaquemines, Louisiana",2018,365
22075,"Plaquemines, Louisiana",2013,365
22075,"Plaquemines, Louisiana",2017,365
22075,"Plaquemines, Louisiana",2021,365
22075,"Plaquemines, Louisiana",2014,365
22075,"Plaquemines, Louisiana",2019,365
22075,"Plaquemines, Louisiana",2010,365
23015,"Lincoln, Maine",2015,365
23015,"Lincoln, Maine",2011,365
23015,"Lincoln, Maine",2018,365
23015,"Lincoln, Maine",2013,365
23015,"Lincoln, Maine",2021,365
23015,"Lincoln, Maine",2014,365
23015,"Lincoln, Maine",2019,365
23015,"Lincoln, Maine",2010,365
27089,"Marshall, Minnesota",2015,365
27089,"Marshall, Minnesota",2023,365
27089,"Marshall, Minnesota",2011,365
27089,"Marshall, Minnesota",2013,365
27089,"Marshall, Minnesota",2021,365
27089,"Marshall, Minnesota",2014,365
27089,"Marshall, Minnesota",2019,365
27089,"Marshall, Minnesota",2010,365
28059,"Jackson, Mississippi",2015,365
28059,"Jackson, Mississippi",2023,365
28059,"Jackson, Mississippi",2022,365
28059,"Jackson, Mississippi",2011,365
28059,"Jackson, Mississippi",2018,365
28059,"Jackson, Mississippi",2013,365
28059,"Jackson, Mississippi",2017,365
28059,"Jackson, Mississippi",2021,365
28059,"Jackson, Mississippi",2014,365
28059,"Jackson, Mississippi",2019,365
28059,"Jackson, Mississippi",2010,365
29105,"Laclede, Missouri",2022,365
29105,"Laclede, Missouri",2019,365
30085,"Roosevelt, Montana",2015,365
30085,"Roosevelt, Montana",2023,365
30085,"Roosevelt, Montana",2022,365
30085,"Roosevelt, Montana",2011,365
30085,"Roosevelt, Montana",2018,365
30085,"Roosevelt, Montana",2013,365
30085,"Roosevelt, Montana",2017,365
30085,"Roosevelt, Montana",2021,365
30085,"Roosevelt, Montana",2014,365
30085,"Roosevelt, Montana",2019,365
30085,"Roosevelt, Montana",2010,365
31109,"Lancaster, Nebraska",2015,365
31109,"Lancaster, Nebraska",2023,365
31109,"Lancaster, Nebraska",2022,365
31109,"Lancaster, Nebraska",2011,365
31109,"Lancaster, Nebraska",2018,365
31109,"Lancaster, Nebraska",2013,365
31109,"Lancaster, Nebraska",2017,365
31109,"Lancaster, Nebraska",2021,365
31109,"Lancaster, Nebraska",2014,365
31109,"Lancaster, Nebraska",2019,365
31109,"Lancaster, Nebraska",2010,365
32033,"White Pine, Nevada",2015,365
32033,"White Pine, Nevada",2023,365
32033,"White Pine, Nevada",2022,365
32033,"White Pine, Nevada",2011,365
32033,"White Pine, Nevada",2018,365
32033,"White Pine, Nevada",2013,365
32033,"White Pine, Nevada",2017,365
32033,"White Pine, Nevada",2021,365
32033,"White Pine, Nevada",2014,365
32033,"White Pine, Nevada",2019,365
32033,"White Pine, Nevada",2010,365
34039,"Union, New Jersey",2015,365
34039,"Union, New Jersey",2023,365
34039,"Union, New Jersey",2022,365
34039,"Union, New Jersey",2011,365
34039,"Union, New Jersey",2018,365
34039,"Union, New Jersey",2013,365
34039,"Union, New Jersey",2017,365
34039,"Union, New Jersey",2021,365
34039,"Union, New Jersey",2014,365
34039,"Union, New Jersey",2019,365
34039,"Union, New Jersey",2010,365
35021,"Harding, New Mexico",2011,365
35053,"Socorro, New Mexico",2015,365
35053,"Socorro, New Mexico",2023,365
35053,"Socorro, New Mexico",2022,365
35053,"Socorro, New Mexico",2011,365
35053,"Socorro, New Mexico",2018,365
35053,"Socorro, New Mexico",2013,365
35053,"Socorro, New Mexico",2021,365
35053,"Socorro, New Mexico",2014,365
35053,"Socorro, New Mexico",2019,365
35053,"Socorro, New Mexico",2010,365
37085,"Harnett, North Carolina",2015,365
37085,"Harnett, North Carolina",2013,365
37085,"Harnett, North Carolina",2017,365
37085,"Harnett, North Carolina",2021,365
37085,"Harnett, North Carolina",2014,365
39155,"Trumbull, Ohio",2015,365
39155,"Trumbull, Ohio",2023,365
39155,"Trumbull, Ohio",2022,365
39155,"Trumbull, Ohio",2011,365
39155,"Trumbull, Ohio",2018,365
39155,"Trumbull, Ohio",2013,365
39155,"Trumbull, Ohio",2017,365
39155,"Trumbull, Ohio",2021,365
39155,"Trumbull, Ohio",2014,365
39155,"Trumbull, Ohio",2019,365
39155,"Trumbull, Ohio",2010,365
45013,"Beaufort, South Carolina",2015,365
45013,"Beaufort, South Carolina",2023,365
45013,"Beaufort, South Carolina",2022,365
45013,"Beaufort, South Carolina",2011,365
45013,"Beaufort, South Carolina",2018,365
45013,"Beaufort, South Carolina",2013,365
45013,"Beaufort, South Carolina",2017,365
45013,"Beaufort, South Carolina",2021,365
45013,"Beaufort, South Carolina",2014,365
45013,"Beaufort, South Carolina",2019,365
45013,"Beaufort, South Carolina",2010,365
45059,"Laurens, South Carolina",2022,365
45059,"Laurens, South Carolina",2018,365
45059,"Laurens, South Carolina",2021,365
45059,"Laurens, South Carolina",2019,365
46099,"Minnehaha, South Dakota",2015,365
46099,"Minnehaha, South Dakota",2023,365
46099,"Minnehaha, South Dakota",2022,365
46099,"Minnehaha, South Dakota",2011,365
46099,"Minnehaha, South Dakota",2018,365
46099,"Minnehaha, South Dakota",2013,365
46099,"Minnehaha, South Dakota",2017,365
46099,"Minnehaha, South Dakota",2021,365
46099,"Minnehaha, South Dakota",2014,365
46099,"Minnehaha, South Dakota",2019,365
46099,"Minnehaha, South Dakota",2010,365
46103,"Pennington, South Dakota",2015,365
46103,"Pennington, South Dakota",2023,365
46103,"Pennington, South Dakota",2022,365
46103,"Pennington, South Dakota",2011,365
46103,"Pennington, South Dakota",2018,365
46103,"Pennington, South Dakota",2017,365
46103,"Pennington, South Dakota",2021,365
46103,"Pennington, South Dakota",2014,365
46103,"Pennington, South Dakota",2019,365
46103,"Pennington, South Dakota",2010,365
48167,"Galveston, Texas",2015,365
48167,"Galveston, Texas",2023,365
48167,"Galveston, Texas",2022,365
48167,"Galveston, Texas",2011,365
48167,"Galveston, Texas",2018,365
48167,"Galveston, Texas",2013,365
48167,"Galveston, Texas",2017,365
48167,"Galveston, Texas",2021,365
48167,"Galveston, Texas",2014,365
48167,"Galveston, Texas",2019,365
48167,"Galveston, Texas",2010,365
48223,"Hopkins, Texas",2022,365
48223,"Hopkins, Texas",2018,365
48223,"Hopkins, Texas",2013,365
48223,"Hopkins, Texas",2017,365
48223,"Hopkins, Texas",2021,365
48223,"Hopkins, Texas",2014,365
48223,"Hopkins, Texas",2019,365
48223,"Hopkins, Texas",2010,365
49007,"Carbon, Utah",2015,365
49007,"Carbon, Utah",2022,365
49007,"Carbon, Utah",2011,365
49007,"Carbon, Utah",2018,365
49007,"Carbon, Utah",2013,365
49007,"Carbon, Utah",2017,365
